,day_of_week,hour,state,road_type,junction_type,weather_condition,road_condition,light_condition,speed_kmh,speed_limit_kmh,visibility_m,num_vehicles,driver_age,driver_experience_yrs,vehicle_type,alcohol_involved,seatbelt_worn,num_casualties,accident_severity,speed_excess_kmh,is_night
1499,1,12,3,4,0,0,3,1,120.42,80,278.9,6,26.0,1.1,1,0.0,0.0,4.0,2,40.42,0
1500,6,15,6,4,0,2,0,1,67.89,60,405.8,3,39.0,14.7,3,0.0,1.0,1.0,1,7.890000000000001,0
1501,2,15,3,4,1,0,0,0,70.7,30,309.4,1,23.0,10.1,3,1.0,0.0,5.0,2,40.7,0
1502,6,20,5,2,3,0,2,3,73.0,80,463.0,2,37.0,11.7,1,0.0,1.0,0.0,1,0.0,0
1503,3,7,2,0,2,2,3,2,107.39,50,225.0,2,43.0,9.4,0,0.0,1.0,5.0,2,57.39,0
1504,3,2,0,2,1,2,0,1,57.5,60,801.9,1,25.0,11.1,5,0.0,1.0,0.0,0,0.0,1
1505,2,13,6,4,1,0,4,3,39.5,80,712.0,1,37.0,22.5,1,0.0,1.0,0.0,0,0.0,0
1506,4,9,2,4,0,2,0,4,54.23,30,829.4,1,45.0,5.4,3,0.0,1.0,1.0,0,24.229999999999997,0
1507,6,10,1,4,1,1,0,3,23.63,100,906.1,1,39.0,9.7,5,0.0,1.0,1.0,0,0.0,0
1508,1,7,3,0,0,2,3,3,110.18,80,333.3,1,16.0,21.7,3,1.0,0.0,2.0,2,30.180000000000007,0
1509,6,13,4,1,0,0,0,2,70.7,80,382.6,4,19.0,12.2,0,0.0,1.0,4.0,2,0.0,0
1510,5,17,0,0,2,2,0,1,109.64,50,157.1,2,33.0,21.6,4,1.0,0.0,4.0,2,59.64,0
1511,2,4,6,0,0,2,0,0,49.45,80,501.2,3,35.0,0.0,5,0.0,1.0,0.0,0,0.0,1
1512,5,12,0,4,0,2,4,2,70.7,100,501.2,2,44.0,18.2,5,0.0,0.0,4.0,2,0.0,0
1513,5,18,0,3,3,2,0,3,101.3,30,357.0,2,39.0,10.5,3,1.0,0.0,1.0,2,71.3,0
1514,3,3,1,0,0,3,3,4,34.36,80,688.2,1,29.0,15.8,2,0.0,1.0,0.0,0,0.0,1
1515,1,7,4,3,3,4,0,1,108.09,60,259.9,6,45.0,4.5,1,0.0,1.0,2.0,2,48.09,0
1516,4,21,1,1,0,0,0,1,70.7,100,293.2,3,39.0,8.4,3,1.0,1.0,2.0,2,0.0,1
1517,2,11,2,3,1,4,4,2,103.27,60,270.9,3,32.0,1.6,5,1.0,1.0,3.0,2,43.269999999999996,0
1518,4,22,6,1,0,2,0,1,80.96,80,520.3,2,40.0,10.1,3,0.0,1.0,1.0,1,0.9599999999999937,1
1519,5,0,3,4,0,2,0,1,50.77,50,501.2,2,33.0,10.1,5,0.0,1.0,0.0,0,0.7700000000000031,1
1520,5,8,1,1,2,2,2,1,42.24,30,848.4,1,31.0,10.1,0,0.0,1.0,0.0,0,12.240000000000002,0
1521,0,10,5,0,0,0,3,4,80.51,50,505.1,1,36.0,4.1,4,0.0,1.0,1.0,1,30.510000000000005,0
1522,1,19,1,3,3,0,3,3,101.07,120,501.2,3,55.0,15.4,2,1.0,1.0,4.0,2,0.0,0
1523,1,20,5,1,0,5,0,0,59.7,100,604.2,2,50.0,24.1,2,0.0,1.0,2.0,1,0.0,0
1525,1,6,2,4,0,0,1,0,40.82,30,727.4,1,33.0,9.3,1,0.0,1.0,1.0,0,10.82,0
1526,4,6,2,4,3,0,1,1,70.7,80,799.1,1,39.0,9.7,1,0.0,1.0,0.0,0,0.0,0
1527,4,16,3,4,1,0,1,1,70.7,80,633.9,4,30.0,10.1,0,1.0,1.0,2.0,1,0.0,0
1528,3,15,0,3,1,2,4,4,38.84,80,900.2,1,52.0,17.1,1,0.0,1.0,0.0,0,0.0,0
1529,5,19,2,4,0,0,0,4,41.24,50,461.9,1,55.0,15.3,4,0.0,1.0,0.0,1,0.0,0
1530,6,15,2,4,0,0,1,1,105.04,50,162.4,6,16.0,4.2,1,0.0,1.0,2.0,2,55.040000000000006,0
1531,3,8,5,1,2,5,4,3,86.34,30,221.4,2,31.0,0.0,0,0.0,1.0,4.0,2,56.34,0
1532,2,8,0,2,0,5,0,1,42.94,80,715.8,1,16.0,3.0,5,0.0,1.0,0.0,0,0.0,0
1533,5,16,5,4,1,2,3,1,73.39,50,518.9,2,33.0,0.0,1,0.0,0.0,1.0,1,23.39,0
1534,0,16,6,1,2,5,4,0,118.87,50,201.4,2,37.0,10.1,4,0.0,0.0,7.5,2,68.87,0
1535,0,3,2,2,0,1,4,3,98.56,80,96.5,4,36.0,20.1,2,0.0,1.0,3.0,2,18.560000000000002,1
1536,5,11,3,4,1,0,4,0,62.69,30,500.3,3,38.0,10.1,3,1.0,0.0,2.0,1,32.69,0
1537,4,20,1,4,0,2,1,1,84.6,120,441.7,2,34.0,10.1,2,0.0,1.0,5.0,2,0.0,0
1538,6,19,4,3,3,0,3,1,109.28,120,310.2,1,29.0,5.2,3,0.0,0.0,5.0,2,0.0,0
1539,3,16,2,4,0,5,0,1,46.83,120,968.1,1,37.0,8.2,1,0.0,1.0,0.0,0,0.0,0
1540,3,23,5,4,0,2,0,0,31.98,100,501.2,1,45.0,10.7,4,0.0,1.0,0.0,0,0.0,1
1541,0,9,2,4,0,2,0,4,70.7,50,892.5,1,50.0,2.7,4,0.0,1.0,1.0,0,20.700000000000003,0
1542,1,20,5,1,0,2,1,1,70.7,50,883.6,1,23.0,7.2,2,0.0,1.0,0.0,0,20.700000000000003,0
1543,0,19,2,4,0,2,0,3,70.25,30,492.4,2,37.0,16.5,0,0.0,1.0,2.0,1,40.25,0
1544,2,18,5,4,3,0,0,1,122.6,30,156.5,4,39.0,20.4,4,0.0,1.0,5.0,2,92.6,0
1545,1,23,2,1,3,1,1,3,26.27,30,789.0,1,24.0,6.9,0,0.0,1.0,0.0,0,0.0,1
1546,1,13,4,4,0,0,0,1,70.7,60,202.7,5,39.0,5.1,5,0.0,1.0,3.0,2,10.700000000000003,0
1547,4,16,3,4,3,2,0,4,70.7,60,407.7,1,37.0,0.0,0,0.0,0.0,4.0,1,10.700000000000003,0
1548,1,14,1,3,3,5,4,3,62.72,100,467.3,1,47.0,10.9,1,0.0,1.0,1.0,1,0.0,0
1549,5,10,2,2,0,2,0,1,105.58,80,337.4,2,31.0,5.3,0,0.0,0.0,5.0,2,25.58,0
1550,5,11,3,4,0,5,0,4,102.36,60,268.7,4,44.0,10.1,3,0.0,1.0,5.0,2,42.36,0
1551,1,7,6,1,0,0,3,1,90.36,100,331.9,4,48.0,8.0,2,1.0,1.0,2.0,2,0.0,0
1552,6,21,1,4,0,0,0,3,109.22,60,360.9,1,16.0,16.2,2,0.0,1.0,5.0,2,49.22,1
1553,6,16,5,0,1,2,0,1,61.29,50,506.8,1,24.0,12.1,3,0.0,0.0,0.0,1,11.29,0
1554,3,17,3,2,3,0,0,0,52.8,30,765.1,1,16.0,10.2,3,0.0,1.0,0.0,0,22.799999999999997,0
1555,5,6,5,1,2,0,4,1,112.96,100,98.8,4,42.0,15.9,0,0.0,0.0,5.0,2,12.959999999999994,0
1556,5,14,1,2,0,2,0,3,123.92,80,343.1,3,29.0,7.0,4,0.0,1.0,5.0,2,43.92,0
1557,6,20,0,3,0,0,4,3,70.72,60,813.5,3,56.0,5.4,1,0.0,1.0,0.0,0,10.719999999999999,0
1558,2,5,0,2,0,2,0,3,114.44,30,501.2,1,34.0,0.0,1,0.0,0.0,7.5,2,84.44,1
1559,3,6,5,2,3,0,0,1,70.7,50,126.1,2,41.0,9.4,3,1.0,1.0,3.0,2,20.700000000000003,0
1560,0,19,0,4,1,0,0,0,46.51,50,813.3,1,55.0,18.3,3,0.0,1.0,2.0,0,0.0,0
1561,6,9,4,3,0,0,0,2,79.49,100,501.2,5,37.0,20.5,5,0.0,0.0,4.0,2,0.0,0
1562,3,11,3,0,0,1,4,3,101.97,80,288.1,2,16.0,8.7,0,0.0,1.0,3.0,2,21.97,0
1563,0,14,5,3,0,5,4,4,45.44,50,905.7,1,37.0,8.6,2,0.0,0.0,0.0,0,0.0,0
1564,2,10,0,3,0,3,1,1,97.97,60,325.6,1,32.0,7.7,3,0.0,0.0,2.0,2,37.97,0
1565,2,11,4,3,0,0,4,1,111.63,80,219.4,2,24.0,3.6,0,0.0,0.0,2.0,2,31.629999999999995,0
1566,5,13,2,2,2,0,0,1,42.11,80,933.1,1,27.0,11.7,1,1.0,1.0,0.0,0,0.0,0
1567,1,9,1,3,0,0,4,4,109.91,80,411.9,3,31.0,12.3,4,1.0,0.0,4.0,2,29.909999999999997,0
1569,1,7,2,4,0,0,0,4,102.61,50,260.5,3,58.0,20.4,1,0.0,1.0,2.0,2,52.61,0
1570,1,14,3,4,0,3,3,4,55.74,80,763.4,1,42.0,9.1,4,0.0,1.0,0.0,0,0.0,0
1571,5,7,3,1,0,3,0,3,29.26,50,770.1,3,47.0,12.8,2,0.0,1.0,0.0,0,0.0,0
1572,5,7,5,2,0,2,3,1,49.54,80,822.3,3,57.0,11.0,1,0.0,1.0,1.0,0,0.0,0
1573,1,21,3,1,0,3,0,1,50.46,30,717.3,1,40.0,4.6,3,0.0,0.0,1.0,0,20.46,1
1574,4,21,0,1,0,2,1,4,69.95,30,501.2,2,37.0,9.5,4,0.0,1.0,1.0,1,39.95,1
1575,2,14,5,4,0,5,0,4,70.06,50,501.2,1,16.0,2.4,4,0.0,1.0,1.0,1,20.060000000000002,0
1576,4,16,4,1,0,2,1,3,75.42,80,513.5,1,57.0,1.1,3,0.0,1.0,1.0,1,0.0,0
1577,2,17,3,3,3,0,3,1,89.07,30,501.2,3,42.0,4.2,2,0.0,0.0,6.0,2,59.06999999999999,0
1578,2,8,5,1,0,0,0,1,66.45,60,501.2,1,52.0,8.5,4,0.0,1.0,2.0,1,6.450000000000003,0
1579,3,13,0,4,3,0,4,1,115.35,30,120.0,2,32.0,10.9,1,0.0,0.0,2.0,2,85.35,0
1580,5,20,6,3,0,2,0,0,49.96,100,786.2,1,57.0,16.0,1,0.0,1.0,0.0,0,0.0,0
1581,1,1,5,4,1,3,4,4,69.65,50,372.4,3,19.0,7.5,3,0.0,1.0,0.0,1,19.650000000000006,1
1582,1,14,3,2,0,0,3,1,74.96,30,316.6,6,36.0,13.2,3,0.0,0.0,7.0,2,44.959999999999994,0
1583,6,6,0,4,3,1,4,2,80.02,80,510.5,3,47.0,9.9,5,0.0,1.0,1.0,1,0.01999999999999602,0
1584,3,15,0,3,0,2,0,1,107.58,120,403.4,2,26.0,8.4,0,0.0,1.0,0.0,1,0.0,0
1585,6,20,3,4,0,0,3,1,53.08,120,914.3,1,37.0,4.1,5,0.0,1.0,1.0,0,0.0,0
1586,5,10,3,4,0,3,4,3,64.19,80,522.6,3,66.0,12.9,4,1.0,0.0,1.0,1,0.0,0
1587,1,11,2,3,3,0,0,1,92.03,60,252.6,4,57.0,10.1,1,0.0,0.0,2.0,2,32.03,0
1588,1,18,3,0,0,0,0,1,70.7,50,233.4,5,38.0,18.5,4,0.0,0.0,3.0,2,20.700000000000003,0
1589,6,6,1,4,2,3,0,4,91.03,80,423.4,1,32.0,10.1,0,0.0,0.0,6.0,2,11.030000000000001,0
1590,4,20,0,4,1,2,4,1,41.07,50,769.4,3,29.0,16.9,3,0.0,1.0,0.0,0,0.0,0
1592,1,11,2,1,3,4,1,3,24.85,30,744.2,1,37.0,16.3,2,0.0,1.0,0.0,0,0.0,0
1593,1,12,1,4,2,3,0,1,73.52,60,678.7,3,40.0,0.0,1,1.0,1.0,1.0,1,13.519999999999996,0
1594,2,7,4,3,1,0,4,3,94.23,100,262.7,1,45.0,8.3,3,0.0,0.0,3.0,2,0.0,0
1595,6,7,5,1,0,2,3,4,72.32,80,475.4,1,35.0,18.1,0,0.0,1.0,2.0,1,0.0,0
1596,3,4,0,1,3,5,4,1,70.7,50,553.9,1,22.0,8.9,4,0.0,1.0,2.0,1,20.700000000000003,1
1597,3,14,1,4,0,0,3,4,34.59,50,874.8,1,51.0,14.5,1,0.0,1.0,0.0,0,0.0,0
1598,5,10,2,1,0,2,0,1,44.74,60,923.6,2,33.0,10.1,3,0.0,1.0,1.0,0,0.0,0
1599,3,15,4,0,0,0,2,1,102.75,100,228.8,1,16.0,6.5,0,0.0,1.0,6.0,2,2.75,0
1600,6,20,3,1,1,0,4,4,65.39,60,325.0,1,35.0,7.9,5,0.0,1.0,0.0,1,5.390000000000001,0
1601,1,0,0,3,0,0,4,3,97.85,120,131.0,4,41.0,9.2,3,0.0,1.0,5.0,2,0.0,1
1602,4,5,0,1,0,1,3,0,92.2,50,501.2,6,46.0,14.0,1,0.0,1.0,4.0,2,42.2,1
1603,3,20,5,1,0,2,1,3,54.22,50,776.8,1,42.0,17.4,1,0.0,1.0,0.0,0,4.219999999999999,0
1604,4,13,0,1,0,1,1,1,70.79,60,546.1,3,44.0,6.2,3,0.0,1.0,1.0,1,10.790000000000006,0
1605,5,18,2,4,3,5,4,2,109.6,80,339.6,3,34.0,9.0,5,0.0,0.0,2.0,2,29.599999999999994,0
1606,0,14,3,4,1,0,1,4,42.41,30,795.9,1,36.0,4.8,0,0.0,1.0,2.0,0,12.409999999999997,0
1608,6,20,3,3,1,0,4,3,21.41,50,794.2,3,37.0,4.9,2,0.0,1.0,0.0,0,0.0,0
1609,6,8,6,3,0,0,0,2,98.05,60,169.4,1,37.0,9.3,2,0.0,1.0,6.0,2,38.05,0
1611,0,13,5,2,3,2,0,4,53.02,50,792.4,3,46.0,8.5,3,0.0,0.0,0.0,0,3.020000000000003,0
1612,1,17,6,0,3,5,4,2,87.45,120,446.3,2,42.0,8.3,0,0.0,0.0,0.0,1,0.0,0
1613,2,8,0,4,1,2,1,1,56.57,100,889.0,1,32.0,11.3,5,0.0,1.0,1.0,0,0.0,0
1614,4,16,5,4,2,5,4,1,86.42,60,445.5,5,37.0,10.0,2,0.0,1.0,3.0,1,26.42,0
1615,1,8,0,2,0,0,1,1,40.87,50,695.6,3,49.0,0.0,4,0.0,1.0,1.0,0,0.0,0
1616,1,19,3,4,0,5,4,3,75.1,50,519.8,2,42.0,10.1,3,0.0,1.0,2.0,1,25.099999999999994,0
1617,3,12,3,0,0,1,0,4,70.7,50,370.0,2,37.0,5.8,0,1.0,0.0,1.0,1,20.700000000000003,0
1618,3,2,3,0,0,2,0,1,101.49,60,299.8,2,16.0,12.8,3,1.0,0.0,3.0,2,41.489999999999995,1
1619,2,17,5,3,1,0,1,1,43.87,80,838.1,1,27.0,15.5,5,0.0,1.0,0.0,0,0.0,0
1620,1,3,2,1,1,4,0,1,109.82,120,257.3,1,25.0,15.0,0,1.0,0.0,3.0,2,0.0,1
1621,6,16,3,3,0,1,0,1,101.32,60,264.2,2,31.0,10.1,1,1.0,1.0,5.0,2,41.31999999999999,0
1622,1,1,5,4,3,0,0,3,68.38,50,530.7,2,32.0,2.5,0,1.0,1.0,0.0,1,18.379999999999995,1
1623,3,9,2,4,1,1,0,1,65.97,30,504.1,1,37.0,10.7,3,0.0,1.0,3.0,1,35.97,0
1624,6,7,3,2,0,0,0,3,39.5,60,703.6,2,41.0,12.1,0,0.0,1.0,0.0,0,0.0,0
1625,1,1,6,3,1,2,1,3,74.8,30,378.4,3,55.0,10.1,3,0.0,1.0,3.0,1,44.8,1
1626,0,17,3,4,0,2,0,3,73.83,60,633.3,3,37.0,14.8,4,1.0,1.0,3.0,1,13.829999999999998,0
1627,1,21,2,4,2,2,4,2,92.67,60,210.7,2,39.0,15.5,3,1.0,0.0,2.0,2,32.67,1
1628,3,9,3,4,0,2,0,0,118.37,120,256.6,2,51.0,10.6,1,1.0,0.0,5.0,2,0.0,0
1629,1,8,1,0,2,4,0,3,67.33,60,481.3,1,35.0,14.6,3,0.0,0.0,1.0,1,7.329999999999998,0
1630,2,15,4,4,0,5,0,1,85.27,60,565.1,6,36.0,17.8,4,0.0,0.0,3.0,1,25.269999999999996,0
1631,2,19,2,2,0,0,4,4,88.83,30,589.7,3,44.0,8.3,3,0.0,1.0,1.0,1,58.83,0
1632,5,13,0,1,0,5,3,4,98.85,50,501.2,6,55.0,10.1,1,1.0,0.0,6.0,2,48.849999999999994,0
1633,0,8,2,1,0,4,0,1,58.41,80,434.8,3,35.0,6.6,3,1.0,1.0,0.0,1,0.0,0
1634,4,17,0,3,0,0,4,3,60.16,30,486.3,1,38.0,24.2,5,0.0,1.0,2.0,1,30.159999999999997,0
1635,2,10,2,4,1,0,1,0,78.4,30,402.1,3,39.0,13.6,1,0.0,1.0,0.0,1,48.400000000000006,0
1636,0,6,3,3,0,0,3,1,70.7,30,238.2,2,62.0,5.6,0,1.0,1.0,3.0,2,40.7,0
1637,1,6,0,2,0,0,3,1,94.24,50,248.7,4,42.0,12.0,3,1.0,0.0,0.0,2,44.239999999999995,0
1638,5,11,1,3,1,2,4,3,104.34,120,358.0,2,53.0,9.3,4,0.0,1.0,2.0,2,0.0,0
1639,0,15,2,4,0,5,4,2,98.92,60,288.3,1,45.0,13.9,1,1.0,1.0,3.0,2,38.92,0
1640,4,7,1,3,0,0,2,1,54.14,100,541.4,2,31.0,12.0,4,0.0,1.0,1.0,1,0.0,0
1641,6,16,3,0,3,0,3,1,59.53,50,510.4,1,35.0,17.4,1,1.0,1.0,0.0,1,9.530000000000001,0
1642,3,16,6,3,2,5,4,0,37.69,50,802.2,1,37.0,10.1,0,1.0,1.0,1.0,0,0.0,0
1643,5,9,6,2,0,1,1,3,78.28,80,501.2,1,54.0,0.0,1,0.0,1.0,0.0,1,0.0,0
1644,2,12,2,0,0,2,4,0,103.25,50,161.1,2,38.0,6.1,5,1.0,1.0,2.0,2,53.25,0
1645,2,21,5,3,0,5,1,1,60.74,100,441.7,1,25.0,10.1,2,0.0,1.0,2.0,1,0.0,1
1646,1,17,0,1,1,1,4,0,70.7,100,244.7,1,26.0,2.7,3,0.0,1.0,1.0,2,0.0,0
1647,4,21,5,3,0,0,0,1,88.99,80,232.0,2,37.0,7.6,5,0.0,0.0,3.0,2,8.989999999999995,1
1648,2,14,0,4,2,0,2,1,75.29,120,170.3,3,42.0,10.4,0,0.0,0.0,6.0,2,0.0,0
1649,1,16,0,4,0,4,0,1,103.3,50,396.4,6,39.0,7.1,5,1.0,0.0,2.0,2,53.3,0
1650,1,22,1,1,0,5,4,4,70.7,60,501.2,1,34.0,14.2,5,0.0,1.0,2.0,2,10.700000000000003,1
1651,2,1,0,3,0,0,4,1,54.16,50,793.5,1,18.0,14.4,3,0.0,1.0,0.0,0,4.159999999999997,1
1652,6,20,3,0,3,2,3,4,127.93,60,258.8,3,53.0,8.4,2,0.0,1.0,3.0,2,67.93,0
1653,0,10,5,1,0,0,1,4,70.7,50,249.8,3,51.0,10.1,4,0.0,0.0,3.0,2,20.700000000000003,0
1654,6,16,2,0,0,0,0,1,27.69,60,746.0,1,50.0,9.2,1,0.0,1.0,0.0,0,0.0,0
1655,5,18,6,4,3,4,4,1,27.62,100,712.2,2,39.0,18.7,4,0.0,1.0,0.0,0,0.0,0
1656,6,2,3,3,3,2,0,1,74.58,50,476.1,1,26.0,19.4,4,0.0,1.0,1.0,1,24.58,1
1657,5,15,5,1,1,2,4,4,55.09,50,501.2,1,45.0,13.1,5,0.0,0.0,0.0,0,5.090000000000003,0
1658,3,22,3,4,0,1,4,1,74.9,60,452.7,4,36.0,22.3,3,0.0,1.0,1.0,1,14.900000000000006,1
1659,4,14,3,1,0,1,0,0,76.8,30,431.1,3,16.0,23.9,3,0.0,1.0,1.0,1,46.8,0
1660,2,1,6,1,3,1,0,4,44.55,60,513.5,4,41.0,14.2,2,0.0,1.0,2.0,1,0.0,1
1661,1,17,3,2,3,4,4,1,65.8,60,470.8,2,46.0,16.8,2,0.0,1.0,1.0,1,5.799999999999997,0
1662,0,7,3,0,2,1,4,1,71.77,100,501.2,1,51.0,5.3,0,0.0,0.0,0.0,1,0.0,0
1663,0,4,0,1,0,1,0,3,91.06,60,234.2,4,51.0,19.0,5,0.0,0.0,3.0,2,31.060000000000002,1
1664,4,8,2,0,1,0,3,1,42.69,60,762.0,2,55.0,2.4,4,1.0,1.0,1.0,0,0.0,0
1665,4,14,2,1,0,5,4,0,59.73,60,502.8,3,39.0,13.7,0,0.0,1.0,0.0,1,0.0,0
1666,4,21,5,1,3,2,0,1,55.01,60,626.8,1,44.0,10.5,5,0.0,0.0,1.0,1,0.0,1
1667,6,3,5,1,0,1,0,1,20.15,80,668.0,1,58.0,7.5,4,0.0,1.0,0.0,0,0.0,1
1668,5,1,6,4,0,0,1,2,41.19,50,501.2,1,33.0,2.0,3,0.0,0.0,2.0,0,0.0,1
1669,5,17,5,2,0,0,4,4,98.66,50,268.8,5,33.0,12.4,3,1.0,0.0,4.0,2,48.66,0
1670,1,14,3,3,0,2,1,1,41.5,50,789.6,1,32.0,6.2,4,0.0,1.0,0.0,0,0.0,0
1671,1,19,5,3,0,1,0,3,70.16,120,441.2,5,16.0,1.2,1,0.0,1.0,1.0,1,0.0,0
1672,4,21,3,3,0,1,3,3,70.18,100,907.5,1,37.0,7.9,2,0.0,0.0,0.0,0,0.0,1
1674,2,6,3,1,0,3,1,0,70.7,30,164.8,2,25.0,10.8,0,0.0,0.0,1.0,2,40.7,0
1675,4,17,0,1,0,3,4,2,52.52,30,820.8,1,44.0,13.8,2,0.0,1.0,1.0,0,22.520000000000003,0
1676,3,7,5,4,0,0,1,3,36.05,120,758.4,2,20.0,6.5,5,0.0,1.0,1.0,0,0.0,0
1677,5,9,0,1,0,2,0,0,33.33,50,834.2,2,16.0,4.8,3,0.0,0.0,0.0,0,0.0,0
1678,5,13,2,1,0,4,2,4,63.43,100,577.9,1,31.0,1.3,2,0.0,0.0,2.0,1,0.0,0
1679,2,14,2,4,0,3,3,3,67.64,100,638.6,2,34.0,10.1,3,0.0,0.0,0.0,1,0.0,0
1680,6,8,0,1,0,3,3,3,70.7,50,897.6,1,28.0,12.3,3,0.0,1.0,0.0,0,20.700000000000003,0
1681,6,18,5,1,0,2,0,1,77.25,60,445.3,1,37.0,13.6,3,1.0,1.0,1.0,1,17.25,0
1682,4,16,3,0,0,0,3,3,53.68,50,896.0,1,30.0,4.7,0,0.0,0.0,0.0,0,3.6799999999999997,0
1683,4,11,6,3,0,0,1,3,123.76,60,247.0,6,42.0,6.6,4,0.0,1.0,2.0,2,63.760000000000005,0
1684,2,16,0,4,3,3,0,1,115.25,60,209.9,2,27.0,10.1,0,0.0,0.0,7.5,2,55.25,0
1685,3,5,3,1,0,0,1,0,70.7,80,392.4,6,28.0,11.8,0,1.0,0.0,5.0,2,0.0,1
1686,0,20,3,4,3,0,1,1,94.0,80,198.9,6,25.0,17.7,1,0.0,1.0,3.0,2,14.0,0
1687,3,10,5,1,1,2,0,3,80.11,60,543.7,1,37.0,10.4,0,0.0,1.0,3.0,1,20.11,0
1688,3,19,1,2,2,4,0,1,96.19,100,273.0,1,44.0,10.1,5,0.0,1.0,2.0,2,0.0,0
1689,1,17,1,0,0,0,0,1,76.16,100,411.6,4,31.0,6.9,3,0.0,1.0,3.0,1,0.0,0
1690,1,19,2,1,0,0,0,0,99.33,50,177.4,6,49.0,6.4,0,0.0,1.0,0.0,2,49.33,0
1691,1,15,1,2,3,4,0,1,75.89,30,550.3,1,38.0,16.2,0,0.0,0.0,0.0,1,45.89,0
1692,2,21,0,4,3,4,1,1,75.75,50,523.4,1,33.0,9.7,3,0.0,1.0,3.0,1,25.75,1
1693,3,16,4,3,3,0,2,4,31.86,60,931.6,3,37.0,9.6,1,1.0,0.0,1.0,0,0.0,0
1694,0,17,5,1,0,2,0,1,70.7,100,229.5,2,28.0,15.8,3,1.0,1.0,6.0,2,0.0,0
1695,0,12,0,3,3,5,0,1,106.57,50,302.3,4,16.0,13.9,5,0.0,0.0,2.0,2,56.56999999999999,0
1696,6,13,3,4,3,4,0,3,45.87,100,863.8,4,29.0,10.4,1,0.0,1.0,0.0,0,0.0,0
1697,3,10,0,4,2,0,0,0,70.7,50,832.3,1,33.0,10.1,3,0.0,1.0,0.0,0,20.700000000000003,0
1698,6,3,6,0,1,0,4,1,104.76,60,332.3,3,34.0,10.1,3,0.0,1.0,1.0,2,44.760000000000005,1
1699,2,0,5,3,3,4,3,1,62.45,30,865.2,2,37.0,13.9,2,0.0,1.0,0.0,0,32.45,1
1700,2,21,1,1,0,2,4,0,70.7,60,683.4,2,45.0,16.8,2,0.0,1.0,0.0,0,10.700000000000003,1
1701,5,2,3,3,0,0,0,0,45.29,80,417.3,1,34.0,15.6,3,1.0,0.0,1.0,1,0.0,1
1702,0,8,5,3,0,2,2,1,35.9,100,764.0,1,56.0,12.2,3,0.0,1.0,0.0,0,0.0,0
1703,2,0,5,3,0,2,0,4,129.6,60,293.9,2,29.0,10.1,3,1.0,1.0,3.0,2,69.6,1
1704,2,10,5,3,0,0,0,1,22.21,60,696.8,1,41.0,9.0,2,0.0,1.0,1.0,0,0.0,0
1705,3,21,6,0,0,1,0,2,70.7,30,501.2,2,32.0,3.3,5,0.0,1.0,0.0,0,40.7,1
1706,1,8,4,4,3,1,1,3,67.5,30,520.7,2,17.0,10.7,3,0.0,0.0,2.0,1,37.5,0
1707,0,7,2,4,0,1,3,1,75.84,80,358.6,5,38.0,5.5,3,0.0,0.0,2.0,1,0.0,0
1708,2,16,0,4,3,2,0,2,122.38,80,172.8,1,43.0,6.6,2,1.0,1.0,4.0,2,42.379999999999995,0
1709,0,6,6,4,0,2,0,1,86.32,60,529.3,3,35.0,6.8,0,0.0,1.0,0.0,1,26.319999999999993,0
1710,3,8,2,4,0,5,3,3,120.75,80,249.3,5,25.0,12.9,2,0.0,1.0,0.0,2,40.75,0
1711,1,21,1,0,3,0,4,1,47.53,60,724.1,1,50.0,11.2,5,1.0,1.0,1.0,0,0.0,1
1712,5,8,2,0,3,0,0,1,70.7,80,498.2,1,21.0,10.1,3,0.0,1.0,1.0,1,0.0,0
1713,1,11,3,4,3,0,4,4,88.14,50,199.9,4,35.0,3.9,5,0.0,0.0,3.0,2,38.14,0
1714,5,9,3,3,0,5,0,1,45.48,120,662.6,3,40.0,21.2,1,0.0,1.0,0.0,0,0.0,0
1715,2,18,2,3,0,3,0,1,126.34,120,194.2,4,45.0,0.0,5,0.0,0.0,5.0,2,6.340000000000003,0
1716,5,8,5,0,0,5,1,1,113.22,50,218.1,4,36.0,8.6,3,0.0,0.0,3.0,2,63.22,0
1717,3,0,2,4,0,2,4,4,70.7,60,252.2,3,43.0,4.1,0,0.0,0.0,2.0,2,10.700000000000003,1
1718,0,6,1,4,0,0,2,1,31.14,100,754.7,1,30.0,3.3,1,1.0,1.0,0.0,0,0.0,0
1719,1,21,1,1,0,2,4,1,49.37,60,859.9,1,20.0,5.2,0,0.0,1.0,1.0,0,0.0,1
1721,0,17,2,0,0,0,2,1,34.01,80,786.1,1,35.0,10.1,2,0.0,1.0,0.0,0,0.0,0
1722,6,9,3,4,3,0,3,1,104.68,30,190.2,6,54.0,14.6,2,0.0,0.0,4.0,2,74.68,0
1723,1,10,1,3,3,0,4,0,110.7,30,280.0,4,35.0,13.1,2,0.0,0.0,4.0,2,80.7,0
1724,6,9,3,0,3,3,0,0,52.86,60,754.5,4,24.0,25.3,4,0.0,1.0,0.0,0,0.0,0
1725,3,20,2,4,0,3,0,3,55.47,100,518.8,2,47.0,15.2,3,0.0,1.0,4.0,1,0.0,0
1726,4,12,3,4,0,5,0,3,42.26,80,938.9,1,36.0,6.6,5,0.0,1.0,0.0,0,0.0,0
1727,3,4,0,4,0,0,4,1,104.79,50,278.7,6,44.0,5.7,0,0.0,1.0,3.0,2,54.790000000000006,1
