accident_id,date,time,day_of_week,hour,state,road_type,junction_type,weather_condition,road_condition,light_condition,speed_kmh,speed_limit_kmh,visibility_m,num_vehicles,driver_age,driver_experience_yrs,vehicle_type,alcohol_involved,seatbelt_worn,num_casualties,redundant_record_id,system_flag,random_noise_code,useless_ratio,accident_severity
ACC02710,2021-03-22,11:00,Thursday,11,California,Highway,None,Foggy,Icy,,84.87,50,661.4,2,27.0,1.4,,0.0,1.0,1,2710,PROCESSED,170316,0.0886,Moderate
ACC07755,2020-03-30,07:00,Friday,7,Tx,Highway,T-Junction,Clear,Wet,Daylight,60.21,60,517.2,1,53.0,,SUV,0.0,1.0,3,7755,PROCESSED,313583,0.6986,Moderate
ACC02725,2023-04-21,09:00,Wednesday,9,Illinois,Urban Road,None,Clear,Under Construction,Daylight,46.77,80,803.3,2,60.0,10.6,Van,0.0,1.0,0,2725,PROCESSED,263565,0.8423,Minor
ACC06129,2023-02-10,14:00,Saturday,14,New York,Urban Road,Crossroads,Windy,Wet,Night - Unlit,100.68,50,265.7,5,33.0,8.8,Car,0.0,0.0,3,6129,PROCESSED,793992,0.2063,Severe
ACC01373,2023-11-06,00:00,Wednesday,0,Illinois,Urban Road,Crossroads,,,Night - Lit,79.67,120,538.6,1,,4.5,Van,0.0,1.0,1,1373,PROCESSED,751668,0.7118,Moderate
ACC07090,2022-03-16,11:00,Monday,11,OH,Urban Road,T-Junction,Misty,,Dusk,109.45,80,333.4,1,53.0,,Bus,0.0,0.0,0,7090,PROCESSED,968671,0.6739,Severe
ACC06087,2023-05-18,16:00,Wednesday,16,Texas,Highway,Crossroads,Clear,Wet,Daylight,68.23,60,743.4,2,47.0,13.0,Motorcycle,0.0,1.0,0,6087,PROCESSED,842607,0.0908,Minor
ACC07761,2022-07-15,20:00,Wednesday,20,Ill.,Highway,None,Foggy,Icy,Night - Lit,45.32,30,833.3,2,23.0,20.6,Motorcycle,0.0,1.0,1,7761,PROCESSED,254702,0.4792,Minor
ACC02812,2023-10-26,04:00,Tuesday,4,Florida,Expressway,Roundabout,Rainy,Dry,Night - Lit,31.13,30,753.8,2,31.0,14.2,Truck,,1.0,0,2812,PROCESSED,661451,0.8957,Minor
ACC03227,2022-11-22,16:00,Sunday,16,ny,Rural Road,None,Snowy,Dry,,47.22,80,777.5,1,36.0,11.0,Truck,0.0,1.0,0,3227,PROCESSED,398856,0.4289,Minor
ACC07965,2020-06-16,18:00,Thursday,18,Ohio,Highway,Crossroads,Windy,Dry,Daylight,109.11,30,,5,19.0,13.0,Truck,0.0,0.0,5,7965,PROCESSED,579036,0.257,Severe
ACC03388,2021-06-10,09:00,Wednesday,9,WA,Highway,Roundabout,High Wind,Dry,Daylight,,80,338.2,4,45.0,12.6,Truck,0.0,1.0,1,3388,PROCESSED,965091,0.7408,Severe
ACC04323,2020-09-12,06:00,Sunday,6,Tx,Expressway,Slip Road,Rainy,Wet,Night - Lit,45.83,120,960.4,2,51.0,10.8,Motorcycle,0.0,1.0,0,4323,PROCESSED,797700,0.4694,Minor
ACC02660,2020-03-09,11:00,Sunday,11,NY,Rural Road,Roundabout,Rainy,Under Construction,Night - Unlit,61.76,60,523.5,3,,9.2,Motorcycle,0.0,1.0,2,2660,PROCESSED,805121,0.9266,Moderate
ACC05992,2022-03-15,13:00,Monday,13,CA.,Highway,Crossroads,Rainy,Wet,Daylight,95.17,60,299.0,6,42.0,12.2,Motorcycle,0.0,1.0,3,5992,PROCESSED,821397,0.9858,Severe
ACC01873,2023-04-28,19:00,Friday,19,Washington,Urban Road,Roundabout,Rainy,Icy,Night - Unlit,82.37,50,428.6,1,52.0,0.7,,1.0,1.0,3,1873,PROCESSED,537348,0.5582,Moderate
ACC04963,2020-06-09,17:00,Tuesday,17,New York,One-way,Slip Road,Foggy,Wet,Night - Lit,119.13,100,288.0,5,36.0,15.4,SUV,0.0,0.0,2,4963,PROCESSED,785179,0.1424,Severe
ACC05037,2020-01-31,15:00,Friday,15,OH,Highway,Crossroads,Clear,Dry,Daylight,75.3,80,449.5,1,29.0,7.2,Bus,0.0,,1,5037,PROCESSED,217964,0.5512,Moderate
ACC02506,2020-02-24,11:00,Saturday,11,CA.,Highway,T-Junction,Rain,Dry,Night - Lit,36.75,30,762.5,1,,19.7,Van,0.0,1.0,0,2506,PROCESSED,818455,0.8383,Minor
ACC05332,2022-12-26,07:00,Sunday,7,WA,Highway,None,Clear,Wet,Night - Unlit,41.76,120,823.0,1,32.0,0.0,Car,0.0,1.0,1,5332,PROCESSED,372614,0.0335,Minor
ACC01127,2023-08-07,17:00,Saturday,17,Texas,Highway,Crossroads,rainy,Under Construction,Daylight,81.9,80,563.6,5,36.0,22.4,SUV,1.0,1.0,0,1127,PROCESSED,815621,0.6305,Moderate
ACC03093,2021-04-27,09:00,Sunday,9,IL,One-way,T-Junction,,Dry,Night - Lit,97.4,80,251.9,4,28.0,16.9,Car,0.0,1.0,3,3093,PROCESSED,692984,0.4184,Severe
ACC01156,2021-11-02,13:00,Monday,13,NY,Urban Road,T-Junction,Foggy,Wet,Daylight,67.98,100,464.5,1,28.0,16.9,Van,0.0,0.0,1,1156,PROCESSED,553768,0.6341,Moderate
ACC01651,2020-11-21,21:00,Monday,21,Illinois,Rural Road,Crossroads,Clear,Under Construction,Dawn,92.38,30,257.2,2,30.0,8.7,Bus,0.0,0.0,3,1651,PROCESSED,998747,0.696,Severe
ACC06540,2022-09-25,05:00,Thursday,5,OH,One-way,None,Clear,Icy,Dawn,72.59,30,602.1,4,50.0,3.2,SUV,0.0,1.0,1,6540,PROCESSED,627881,0.9233,Moderate
ACC06031,2022-05-24,00:00,Saturday,0,CA.,Highway,None,Sunny,Dry,Night - Lit,72.03,80,526.1,2,48.0,12.0,Bus,0.0,1.0,1,6031,PROCESSED,226094,0.7874,Moderate
ACC06327,2021-08-27,21:00,Monday,21,NY,Urban Road,None,Clear,Dry,Dusk,32.19,50,783.3,2,35.0,7.1,Motorcycle,0.0,1.0,0,6327,PROCESSED,822031,0.4848,Minor
ACC00362,2023-12-08,04:00,Thursday,4,Florida,Urban Road,Roundabout,,Wet,Daylight,53.82,50,,1,23.0,12.7,Bus,0.0,,0,362,PROCESSED,994158,0.8902,Moderate
ACC06311,2020-10-24,15:00,Sunday,15,FL,Urban Road,Crossroads,Clear,Dry,Daylight,72.42,60,452.2,2,36.0,1.1,Van,0.0,1.0,0,6311,PROCESSED,129910,0.3492,Moderate
ACC00894,2022-08-16,21:00,Friday,21,Tx,One-way,None,Windy,Wet,Night - Lit,56.07,30,409.6,3,39.0,11.6,Bus,0.0,0.0,0,894,PROCESSED,374795,0.2316,Moderate
ACC00175,2023-03-13,11:00,Sunday,11,California,Highway,None,Clear,Dry,,127.33,50,172.9,3,47.0,17.9,Bus,0.0,1.0,2,175,PROCESSED,951774,0.3199,Severe
ACC03026,2023-01-18,14:00,Saturday,14,Texas,Highway,Roundabout,Clear,Under Construction,Dusk,130.09,50,216.5,3,16.0,3.8,Motorcycle,0.0,,7,3026,PROCESSED,368969,0.3824,Severe
ACC03080,2020-05-18,16:00,Wednesday,16,Illinois,Urban Road,Crossroads,Foggy,Wet,Daylight,102.94,50,190.7,2,32.0,15.4,Bus,0.0,1.0,3,3080,PROCESSED,178677,0.959,Severe
ACC07372,2021-10-13,08:00,Sunday,8,OH,One-way,T-Junction,Stormy,Wet,Daylight,,60,260.6,6,48.0,19.1,Van,0.0,1.0,3,7372,PROCESSED,455486,0.4926,Severe
ACC03898,2021-05-16,16:00,Monday,16,Washington,Urban Road,Crossroads,Snowy,Potholed,Daylight,,80,474.7,5,37.0,10.8,,0.0,0.0,0,3898,PROCESSED,789730,0.3477,Moderate
ACC07716,2021-01-26,15:00,Monday,15,IL,Urban Road,Roundabout,Foggy,Dry,Daylight,52.69,100,464.4,1,20.0,0.0,Van,0.0,1.0,0,7716,PROCESSED,239001,0.0532,Moderate
ACC01238,2023-05-13,03:00,Friday,3,OH,Urban Road,T-Junction,Rainy,Icy,Daylight,130.29,80,195.5,2,38.0,14.5,Car,0.0,0.0,1,1238,PROCESSED,689676,0.4591,Severe
ACC03283,2022-10-09,09:00,Tuesday,9,Illinois,Highway,Crossroads,Stormy,Dry,Night - Lit,77.48,60,450.5,4,16.0,0.0,Van,,1.0,0,3283,PROCESSED,927660,0.3552,Moderate
ACC02983,2022-03-25,10:00,Tuesday,10,WA,Rural Road,Roundabout,Clear,Dry,Night - Lit,69.75,120,418.5,1,36.0,5.1,Motorcycle,,,1,2983,PROCESSED,415345,0.4587,Moderate
ACC04569,2023-02-22,08:00,Thursday,8,N.Y.,Rural Road,T-Junction,,Dry,Dawn,115.53,50,303.7,2,37.0,19.8,Bus,1.0,0.0,3,4569,PROCESSED,164773,0.6956,Severe
ACC01296,2022-06-25,07:00,Sunday,7,Ill.,Highway,None,Foggy,Dry,Daylight,65.64,50,592.5,1,61.0,0.0,SUV,1.0,0.0,2,1296,PROCESSED,915309,0.8337,Moderate
ACC03166,2023-07-12,15:00,Thursday,15,Tx,Urban Road,Crossroads,CLEAR,Dry,Night - Lit,48.56,120,554.4,4,49.0,14.7,Bus,0.0,0.0,0,3166,PROCESSED,437827,0.6467,Moderate
ACC01138,2023-10-07,21:00,Thursday,21,OH,Urban Road,Crossroads,Rainy,Dry,Night - Unlit,77.99,50,558.1,3,33.0,0.3,,1.0,1.0,0,1138,PROCESSED,800662,0.0104,Moderate
ACC03844,2021-09-05,12:00,Wednesday,12,Illinois,Highway,Crossroads,Rainy,Dry,Night - Unlit,56.04,120,599.8,4,51.0,6.0,Car,,1.0,1,3844,PROCESSED,758207,0.8727,Moderate
ACC00277,2020-02-27,03:00,Friday,3,OH,Rural Road,T-Junction,Clear,Wet,Dawn,46.82,100,781.1,1,16.0,,,0.0,1.0,0,277,PROCESSED,943690,0.9879,Minor
ACC00820,2023-10-18,07:00,Friday,7,Tx,Urban Road,Crossroads,Rainy,Wet,Dusk,105.91,120,,3,40.0,4.7,Car,0.0,1.0,6,820,PROCESSED,303659,0.4189,Severe
ACC03078,2023-06-19,02:00,Monday,2,Illinois,Highway,Roundabout,Storm,Icy,Dawn,60.4,50,403.6,1,34.0,7.3,Bus,0.0,,2,3078,PROCESSED,119772,0.3172,Moderate
ACC02610,2021-01-20,21:00,Saturday,21,Texas,Urban Road,T-Junction,Clear,Dry,Night - Lit,107.44,30,337.9,4,73.0,7.7,Truck,1.0,0.0,1,2610,PROCESSED,835738,0.7363,Severe
ACC04340,2020-07-16,16:00,Wednesday,16,Ill.,Highway,Roundabout,Rainy,Dry,Night - Unlit,131.86,30,273.4,5,,0.0,Van,0.0,0.0,6,4340,PROCESSED,923222,0.1358,Severe
ACC05989,2022-07-20,21:00,Wednesday,21,Ill.,Rural Road,Crossroads,,Wet,,110.46,50,320.0,4,35.0,13.5,Bus,0.0,1.0,4,5989,PROCESSED,975983,0.6203,Severe
ACC01662,2022-10-27,10:00,Sunday,10,ny,Rural Road,Crossroads,Clear,Icy,Daylight,45.26,50,656.2,1,43.0,13.9,Van,0.0,1.0,0,1662,PROCESSED,492428,0.9323,Minor
ACC07180,2022-10-29,11:00,Thursday,11,New York,Highway,Roundabout,,Dry,Daylight,68.07,80,604.1,4,59.0,9.9,Motorcycle,0.0,1.0,1,7180,PROCESSED,889252,0.1578,Moderate
ACC01318,2022-10-17,20:00,Monday,20,OH,Highway,None,Clear,Icy,Night - Unlit,111.08,50,,3,49.0,10.5,Car,1.0,0.0,0,1318,PROCESSED,316582,0.3046,Severe
ACC03131,2023-04-30,00:00,Sunday,0,ny,Rural Road,T-Junction,Rainy,Dry,Night - Lit,61.56,120,491.0,2,32.0,11.9,SUV,0.0,1.0,3,3131,PROCESSED,327971,0.2598,Moderate
ACC05522,2022-10-12,10:00,Wednesday,10,CA,Urban Road,Crossroads,Foggy,Wet,Daylight,88.64,120,336.6,1,36.0,10.2,Bus,0.0,1.0,1,5522,PROCESSED,491199,0.139,Moderate
ACC03635,2021-08-04,16:00,Monday,16,N.Y.,Urban Road,Roundabout,Clear,Wet,Night - Lit,111.22,60,173.2,6,,9.2,Motorcycle,0.0,1.0,6,3635,PROCESSED,411991,0.7791,Severe
ACC05794,2021-02-15,10:00,Thursday,10,CA,Urban Road,None,rainy,Dry,Night - Lit,61.63,60,428.9,2,41.0,10.3,Bus,0.0,1.0,0,5794,PROCESSED,580195,0.7826,Moderate
ACC01812,2022-05-19,21:00,Saturday,21,Washington,Expressway,T-Junction,Snowy,Dry,Daylight,93.17,80,314.8,3,39.0,22.0,SUV,1.0,0.0,2,1812,PROCESSED,539120,0.43,Severe
ACC03447,2021-02-20,11:00,Wednesday,11,NY,Rural Road,None,Clear,Dry,,47.72,30,,2,32.0,8.9,SUV,0.0,1.0,1,3447,PROCESSED,641411,0.3737,Moderate
ACC03201,2023-08-04,06:00,Saturday,6,Texas,Expressway,None,Rainy,Under Construction,Night - Unlit,70.41,50,568.5,2,29.0,19.8,,0.0,1.0,1,3201,PROCESSED,460900,0.2997,Moderate
ACC07044,2023-07-26,14:00,Monday,14,Ohio,Highway,Crossroads,Windy,Dry,Daylight,45.66,50,835.8,2,36.0,5.7,Car,0.0,1.0,0,7044,PROCESSED,555397,0.216,Minor
ACC03376,2021-12-26,22:00,Friday,22,NY,Urban Road,T-Junction,Foggy,Wet,Daylight,39.89,30,699.9,2,,6.7,Van,0.0,0.0,0,3376,PROCESSED,516839,0.6439,Minor
ACC06083,2020-10-08,10:00,Saturday,10,WA,Highway,T-Junction,Foggy,Dry,Daylight,57.3,60,561.1,2,34.0,9.1,SUV,0.0,,0,6083,PROCESSED,951109,0.8081,Moderate
ACC05124,2020-04-25,20:00,Wednesday,20,N.Y.,Urban Road,Slip Road,,Dry,Daylight,59.3,50,713.5,1,30.0,16.9,Van,0.0,1.0,1,5124,PROCESSED,160305,0.0833,Minor
ACC06171,2023-01-15,16:00,Wednesday,16,WA,Highway,T-Junction,foggy,Dry,,,30,,1,20.0,20.2,Van,1.0,1.0,0,6171,PROCESSED,216255,0.1602,Minor
ACC07195,2021-04-30,19:00,Sunday,19,N.Y.,Urban Road,Slip Road,Foggy,Dry,Dawn,105.23,120,195.5,4,38.0,14.7,Car,0.0,1.0,1,7195,PROCESSED,531618,0.4012,Severe
ACC00149,2021-05-27,07:00,Tuesday,7,ny,Urban Road,None,Clear,Dry,Daylight,99.62,50,346.1,3,48.0,3.3,Motorcycle,0.0,1.0,4,149,PROCESSED,765222,0.5831,Severe
ACC00361,2021-05-08,07:00,Sunday,7,OH,One-way,Slip Road,Rainy,Icy,Night - Lit,53.5,80,433.9,1,55.0,16.5,Motorcycle,0.0,,1,361,PROCESSED,725840,0.9696,Moderate
ACC05760,2020-01-04,12:00,Sunday,12,N.Y.,Rural Road,T-Junction,,Icy,Night - Lit,67.73,60,771.6,1,24.0,5.7,Truck,0.0,1.0,0,5760,PROCESSED,880841,0.5687,Minor
ACC06527,2020-08-06,12:00,Thursday,12,CA.,Rural Road,Crossroads,Snow,Dry,Night - Lit,90.06,80,209.3,4,41.0,19.4,Bus,0.0,0.0,4,6527,PROCESSED,894573,0.2753,Severe
ACC07836,2021-02-22,23:00,Sunday,23,IL,Urban Road,T-Junction,Rainy,Dry,Night - Lit,81.32,80,578.8,1,40.0,0.0,Car,0.0,1.0,1,7836,PROCESSED,736696,0.9497,Moderate
ACC06317,2023-01-11,16:00,Thursday,16,Ill.,Urban Road,Roundabout,,,,93.35,100,485.7,1,28.0,12.2,Bus,0.0,1.0,4,6317,PROCESSED,230487,0.0442,Moderate
ACC02416,2023-08-26,20:00,Friday,20,Ohio,Rural Road,None,Rainy,Dry,Daylight,22.95,120,704.4,2,35.0,2.7,Motorcycle,1.0,1.0,0,2416,PROCESSED,641848,0.3449,Minor
ACC05800,2023-01-29,08:00,Tuesday,8,New York,Expressway,None,Windy,Wet,Daylight,32.44,80,,1,28.0,1.1,Van,0.0,1.0,0,5800,PROCESSED,426211,0.1677,Minor
ACC07903,2023-04-15,20:00,Friday,20,NY,Highway,None,Rainy,Dry,Dusk,87.16,50,135.0,3,55.0,14.4,Motorcycle,1.0,0.0,4,7903,PROCESSED,423053,0.1085,Severe
ACC04734,2022-06-01,10:00,Sunday,10,Washington,Highway,Crossroads,Clear,Wet,Daylight,80.75,120,517.2,1,60.0,5.5,Van,0.0,1.0,1,4734,PROCESSED,116367,0.1417,Moderate
ACC07487,2020-03-25,20:00,Saturday,20,New York,Rural Road,Crossroads,Stormy,Dry,Night - Lit,72.58,120,535.2,1,39.0,15.6,Car,0.0,1.0,0,7487,PROCESSED,603801,0.5383,Moderate
ACC02843,2020-10-04,01:00,Tuesday,1,New York,Rural Road,None,Snowy,Icy,Night - Unlit,57.86,60,927.6,1,,17.0,Car,0.0,1.0,1,2843,PROCESSED,525448,0.7713,Minor
ACC06151,2021-08-20,22:00,Tuesday,22,N.Y.,Urban Road,Crossroads,,Dry,Night - Unlit,103.21,120,305.6,3,35.0,13.7,,1.0,1.0,3,6151,PROCESSED,273360,0.0636,Severe
ACC06654,2021-04-11,13:00,Friday,13,FL,Urban Road,None,Rainy,Wet,Night - Unlit,37.47,80,787.7,1,37.0,4.4,Car,,1.0,0,6654,PROCESSED,505354,0.3125,Minor
ACC05543,2021-02-11,10:00,Sunday,10,IL,Expressway,T-Junction,,,Dawn,76.53,50,,3,35.0,11.2,Bus,0.0,1.0,1,5543,PROCESSED,813915,0.2044,Moderate
ACC01068,2020-07-16,07:00,Thursday,7,FL,Expressway,T-Junction,Clear,Wet,Daylight,67.11,50,325.8,1,43.0,4.9,Van,1.0,1.0,2,1068,PROCESSED,726656,0.9002,Moderate
ACC00489,2022-02-12,09:00,Tuesday,9,California,Urban Road,Roundabout,Fog,Wet,,33.53,100,725.3,1,30.0,,SUV,0.0,,0,489,PROCESSED,702979,0.371,Minor
ACC00682,2020-07-27,14:00,Tuesday,14,WA,Urban Road,None,Rainy,Wet,Night - Lit,113.27,80,177.0,7,44.0,0.0,Bus,0.0,0.0,3,682,PROCESSED,348982,0.0169,Severe
ACC05487,2020-09-20,17:00,Tuesday,17,TX,One-way,Roundabout,Rainy,Wet,Dusk,67.09,80,,1,63.0,0.0,,0.0,1.0,0,5487,PROCESSED,914609,0.4697,Moderate
ACC07129,2022-11-18,17:00,Sunday,17,FL,Rural Road,None,Snowy,Wet,Daylight,33.38,30,867.1,2,33.0,3.2,Bus,0.0,1.0,1,7129,PROCESSED,648127,0.3094,Minor
ACC07031,2020-10-27,20:00,Sunday,20,WA,Rural Road,None,Clear,Wet,Dusk,84.82,80,401.2,1,53.0,14.5,Bus,0.0,1.0,2,7031,PROCESSED,504626,0.9892,Moderate
ACC03198,2023-07-19,06:00,Sunday,6,CA.,One-way,T-Junction,,Icy,Daylight,86.3,100,176.6,3,41.0,11.8,Truck,0.0,,2,3198,PROCESSED,251142,0.4777,Severe
ACC03668,2020-01-29,12:00,Monday,12,CA.,Urban Road,Crossroads,Windy,Wet,Night - Lit,83.5,80,496.9,4,36.0,12.9,Bus,0.0,1.0,2,3668,PROCESSED,136830,0.9251,Moderate
ACC04906,2023-05-22,11:00,Sunday,11,Washington,Urban Road,T-Junction,Clear,Under Construction,Night - Unlit,80.13,50,644.1,1,60.0,,,,1.0,2,4906,PROCESSED,604675,0.7358,Moderate
ACC05877,2022-01-13,02:00,Tuesday,2,New York,Urban Road,Roundabout,Sunny,Wet,Night - Lit,63.97,60,550.7,2,,14.7,SUV,,1.0,1,5877,PROCESSED,259408,0.9171,Moderate
ACC05658,2022-12-04,20:00,Wednesday,20,Texas,Expressway,Crossroads,Rainy,Dry,,,80,235.3,3,28.0,8.7,Bus,0.0,0.0,4,5658,PROCESSED,667634,0.4376,Severe
ACC06377,2022-05-23,15:00,Thursday,15,CA.,Highway,Crossroads,Stormy,Under Construction,Night - Lit,46.97,100,809.4,1,,12.4,SUV,0.0,1.0,0,6377,PROCESSED,788569,0.9677,Minor
ACC00245,2021-03-09,20:00,Tuesday,20,NY,Rural Road,None,Snowy,Under Construction,,36.54,80,849.5,1,34.0,23.6,Truck,,1.0,0,245,PROCESSED,691224,0.1052,Minor
ACC03399,2020-06-21,13:00,Wednesday,13,N.Y.,One-way,None,Rainy,Icy,Daylight,105.75,30,,4,,,Van,1.0,0.0,8,3399,PROCESSED,602409,0.8151,Severe
ACC01142,2022-02-02,12:00,Wednesday,12,Texas,Expressway,T-Junction,Snowy,Under Construction,Daylight,,100,506.3,4,45.0,16.9,Motorcycle,0.0,1.0,2,1142,PROCESSED,179627,0.6772,Moderate
ACC05472,2021-03-27,15:00,Saturday,15,Florida,Urban Road,T-Junction,Windy,,Daylight,102.4,50,226.3,1,51.0,0.0,Car,,1.0,6,5472,PROCESSED,549855,0.3376,Severe
ACC04704,2023-05-24,12:00,Thursday,12,CA.,Expressway,Roundabout,Foggy,Dry,Night - Unlit,51.43,50,,1,55.0,16.1,Bus,,1.0,1,4704,PROCESSED,110782,0.9214,Moderate
ACC05268,2020-07-02,05:00,Monday,5,ny,One-way,T-Junction,Windy,Wet,Dawn,45.12,30,707.5,1,40.0,9.3,SUV,0.0,1.0,0,5268,PROCESSED,539414,0.1138,Minor
ACC06363,2020-04-22,01:00,Saturday,1,N.Y.,Expressway,T-Junction,Rainy,Dry,Dusk,116.18,100,249.7,2,51.0,0.9,Van,0.0,0.0,3,6363,PROCESSED,943829,0.2104,Severe
ACC02865,2021-02-07,12:00,Friday,12,Tx,Highway,None,Stormy,Wet,Night - Lit,39.52,100,787.8,1,,2.1,Van,0.0,,0,2865,PROCESSED,572851,0.3968,Minor
ACC03897,2022-08-18,13:00,Monday,13,New York,Rural Road,Crossroads,Rainy,,Night - Lit,,50,774.7,1,47.0,4.3,Motorcycle,,1.0,0,3897,PROCESSED,450167,0.8807,Minor
ACC07079,2020-03-11,20:00,Tuesday,20,fl,Expressway,None,Stormy,Icy,Night - Lit,83.82,80,465.0,1,,18.7,Truck,0.0,1.0,0,7079,PROCESSED,174754,0.1507,Moderate
ACC06404,2023-10-26,12:00,Monday,12,NY,Urban Road,None,Clear,Under Construction,,120.42,80,278.9,7,26.0,1.1,Car,0.0,0.0,4,6404,PROCESSED,629440,0.7666,Severe
ACC00496,2022-05-17,15:00,Wednesday,15,WA,Urban Road,Crossroads,Rainy,Dry,Daylight,67.89,60,405.8,3,39.0,14.7,SUV,0.0,1.0,1,496,PROCESSED,316936,0.2992,Moderate
ACC06776,2021-05-18,15:00,Saturday,15,NY,Urban Road,Roundabout,Clear,Dry,Dawn,,30,309.4,1,23.0,,,1.0,0.0,5,6776,PROCESSED,247341,0.7724,Severe
ACC07123,2022-01-25,20:00,Wednesday,20,Texas,One-way,T-Junction,clear,Potholed,Night - Lit,73.0,80,463.0,2,,11.7,Car,0.0,1.0,0,7123,PROCESSED,948450,0.0683,Moderate
ACC03381,2020-02-18,07:00,Sunday,7,Illinois,Expressway,Slip Road,Rainy,Under Construction,Dusk,107.39,50,225.0,2,43.0,9.4,Bus,0.0,1.0,5,3381,PROCESSED,938613,0.0855,Severe
ACC00893,2023-05-29,02:00,Sunday,2,California,One-way,Roundabout,Rainy,,,57.5,60,801.9,1,25.0,11.1,Van,0.0,,0,893,PROCESSED,986898,0.959,Minor
ACC06534,2023-11-11,13:00,Saturday,13,WA,Urban Road,Roundabout,,Wet,Night - Lit,39.5,80,712.0,1,,22.5,Car,0.0,1.0,0,6534,PROCESSED,786980,0.8985,Minor
ACC04530,2020-06-17,09:00,Thursday,9,IL,Urban Road,Crossroads,Raining,Dry,Night - Unlit,54.23,30,829.4,1,45.0,5.4,SUV,,1.0,1,4530,PROCESSED,241759,0.8202,Minor
ACC00051,2023-07-02,10:00,Wednesday,10,Florida,Urban Road,Roundabout,Foggy,Dry,Night - Lit,23.63,100,906.1,1,39.0,9.7,Van,0.0,1.0,1,51,PROCESSED,590353,0.2962,Minor
ACC07141,2020-03-21,07:00,Monday,7,ny,Expressway,Crossroads,Rainy,Under Construction,Night - Lit,110.18,80,333.3,1,16.0,21.7,,1.0,0.0,2,7141,PROCESSED,589411,0.8965,Severe
ACC05872,2022-11-15,13:00,Wednesday,13,OH,Highway,None,Fair,Dry,Dusk,,80,382.6,4,19.0,12.2,Bus,,1.0,4,5872,PROCESSED,197421,0.4097,Severe
ACC04122,2022-08-03,17:00,Tuesday,17,CA.,Expressway,Slip Road,Rainy,Dry,Daylight,109.64,50,157.1,2,33.0,21.6,Truck,1.0,0.0,4,4122,PROCESSED,661927,0.45,Severe
ACC00024,2021-06-02,04:00,Saturday,4,Washington,Expressway,Crossroads,Rainy,Dry,Dawn,49.45,80,,3,35.0,0.0,Van,0.0,1.0,0,24,PROCESSED,981274,0.1616,Minor
ACC03697,2023-03-22,12:00,Tuesday,12,CA,Urban Road,None,Rainy,Wet,Dusk,,100,,2,44.0,18.2,Van,0.0,0.0,4,3697,PROCESSED,604953,0.1376,Severe
ACC04687,2022-09-30,18:00,Tuesday,18,California,Rural Road,T-Junction,Rainy,Dry,Night - Lit,101.3,30,357.0,2,39.0,10.5,SUV,1.0,0.0,1,4687,PROCESSED,322743,0.0932,Severe
ACC05033,2021-08-02,03:00,Sunday,3,fl,Expressway,Crossroads,Snowy,Under Construction,Night - Unlit,34.36,80,688.2,1,29.0,15.8,Motorcycle,0.0,,0,5033,PROCESSED,504970,0.4022,Minor
ACC01914,2021-07-19,07:00,Monday,7,Ohio,Rural Road,T-Junction,Stormy,Dry,,108.09,60,259.9,6,45.0,4.5,Car,,1.0,2,1914,PROCESSED,787129,0.2352,Severe
ACC01679,2021-08-06,21:00,Thursday,21,FL,Highway,None,,Dry,,,100,293.2,3,39.0,8.4,,1.0,1.0,2,1679,PROCESSED,474704,0.2438,Severe
ACC05191,2023-04-12,11:00,Saturday,11,IL,Rural Road,Roundabout,Stormy,Wet,Dusk,103.27,60,270.9,3,32.0,1.6,Van,1.0,1.0,3,5191,PROCESSED,707960,0.2778,Severe
ACC04922,2023-02-05,22:00,Thursday,22,WA,Highway,Crossroads,Rainy,Dry,Daylight,80.96,80,520.3,2,40.0,,SUV,0.0,1.0,1,4922,PROCESSED,968304,0.4707,Moderate
ACC06730,2021-07-30,00:00,Tuesday,0,NY,Urban Road,None,Rainy,Dry,Daylight,50.77,50,,2,33.0,,Van,0.0,1.0,0,6730,PROCESSED,417188,0.646,Minor
ACC02915,2022-01-18,08:00,Tuesday,8,fl,Highway,Slip Road,Rainy,Potholed,Daylight,42.24,30,848.4,1,31.0,,Bus,,1.0,0,2915,PROCESSED,551957,0.8113,Minor
ACC04381,2023-10-14,10:00,Friday,10,Texas,Expressway,None,Clear,Under Construction,Night - Unlit,80.51,50,505.1,1,36.0,4.1,Truck,0.0,1.0,1,4381,PROCESSED,739477,0.889,Moderate
ACC02110,2020-08-25,19:00,Monday,19,fl,Rural Road,T-Junction,,Under Construction,Night - Lit,101.07,120,,3,55.0,15.4,Motorcycle,1.0,1.0,4,2110,PROCESSED,695575,0.9801,Severe
ACC03915,2020-09-11,20:00,Monday,20,Texas,Highway,None,Windy,Dry,Dawn,59.7,100,604.2,2,50.0,24.1,Motorcycle,0.0,1.0,2,3915,PROCESSED,923452,0.2817,Moderate
ACC07233,2023-05-20,23:00,Sunday,23,Ill.,Urban Road,Crossroads,Rainy,Wet,Night - Lit,28.04,50,791.4,1,56.0,10.4,SUV,0.0,1.0,1,7233,PROCESSED,515287,0.7379,Minor
ACC05347,2022-06-20,06:00,Monday,6,Illinois,Urban Road,Crossroads,Clear,Icy,Dawn,40.82,30,727.4,1,33.0,9.3,Car,0.0,1.0,1,5347,PROCESSED,457233,0.231,Minor
